loss,acc,fmeasure
0.515813894983,0.787762906196,0.787762846591
0.538574327588,0.812619503324,0.812619443719
0.511059480176,0.774378585542,0.774378525937
0.428319895473,0.80879541109,0.808795352739
0.889802931144,0.776290631545,0.776290570687
0.967211440462,0.776290630861,0.776290571257
0.721980698492,0.791187739692,0.791187680087
0.401531973904,0.846743295248,0.846743235643
0.475574476476,0.788867562609,0.788867501975
0.489512463506,0.785028790901,0.785028730267
